sample_idx,file_idx,frame_idx,file_name,minio_path
660065,660,65,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660065
660070,660,70,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660070
660075,660,75,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660075
660080,660,80,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660080
660085,660,85,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660085
660090,660,90,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660090
660095,660,95,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660095
660100,660,100,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660100
660105,660,105,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660105
660110,660,110,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660110
660115,660,115,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660115
660120,660,120,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660120
660125,660,125,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660125
660130,660,130,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660130
660135,660,135,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660135
660140,660,140,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660140
660145,660,145,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660145
660150,660,150,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660150
660155,660,155,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660155
660160,660,160,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660160
660165,660,165,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660165
660170,660,170,segment-6722602826685649765_2280_000_2300_000_with_camera_labels.tfrecord,training/semseg/0660170
661025,661,25,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661025
661030,661,30,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661030
661035,661,35,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661035
661040,661,40,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661040
661045,661,45,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661045
661050,661,50,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661050
661055,661,55,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661055
661060,661,60,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661060
661065,661,65,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661065
661070,661,70,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661070
661075,661,75,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661075
661080,661,80,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661080
661085,661,85,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661085
661090,661,90,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661090
661095,661,95,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661095
661100,661,100,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661100
661105,661,105,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661105
661110,661,110,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661110
661115,661,115,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661115
661120,661,120,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661120
661125,661,125,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661125
661130,661,130,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661130
661135,661,135,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661135
661140,661,140,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661140
661145,661,145,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661145
661150,661,150,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661150
661155,661,155,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661155
661160,661,160,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661160
661165,661,165,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661165
661170,661,170,segment-6740694556948402155_3040_000_3060_000_with_camera_labels.tfrecord,training/semseg/0661170
662024,662,24,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662024
662029,662,29,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662029
662034,662,34,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662034
662039,662,39,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662039
662044,662,44,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662044
662049,662,49,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662049
662054,662,54,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662054
662059,662,59,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662059
662064,662,64,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662064
662069,662,69,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662069
662074,662,74,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662074
662079,662,79,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662079
662084,662,84,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662084
662089,662,89,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662089
662094,662,94,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662094
662099,662,99,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662099
662104,662,104,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662104
662109,662,109,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662109
662114,662,114,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662114
662119,662,119,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662119
662124,662,124,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662124
662129,662,129,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662129
662134,662,134,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662134
662139,662,139,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662139
662144,662,144,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662144
662149,662,149,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662149
662154,662,154,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662154
662159,662,159,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662159
662163,662,163,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662163
662168,662,168,segment-6742105013468660925_3645_000_3665_000_with_camera_labels.tfrecord,training/semseg/0662168
663024,663,24,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663024
663029,663,29,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663029
663034,663,34,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663034
663039,663,39,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663039
663044,663,44,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663044
663049,663,49,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663049
663054,663,54,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663054
663059,663,59,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663059
663064,663,64,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663064
663069,663,69,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663069
663074,663,74,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663074
663079,663,79,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663079
663084,663,84,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663084
663089,663,89,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663089
663094,663,94,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663094
663099,663,99,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663099
663104,663,104,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663104
663109,663,109,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663109
663114,663,114,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663114
663119,663,119,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663119
663124,663,124,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663124
663129,663,129,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663129
663134,663,134,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663134
663139,663,139,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663139
663144,663,144,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663144
663149,663,149,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663149
663154,663,154,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663154
663159,663,159,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663159
663164,663,164,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663164
663169,663,169,segment-6763005717101083473_3880_000_3900_000_with_camera_labels.tfrecord,training/semseg/0663169
664024,664,24,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664024
664029,664,29,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664029
664034,664,34,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664034
664039,664,39,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664039
664044,664,44,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664044
664049,664,49,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664049
664054,664,54,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664054
664059,664,59,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664059
664064,664,64,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664064
664069,664,69,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664069
664124,664,124,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664124
664129,664,129,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664129
664134,664,134,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664134
664139,664,139,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664139
664144,664,144,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664144
664149,664,149,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664149
664154,664,154,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664154
664159,664,159,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664159
664164,664,164,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664164
664169,664,169,segment-6771783338734577946_6105_840_6125_840_with_camera_labels.tfrecord,training/semseg/0664169
665025,665,25,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665025
665030,665,30,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665030
665035,665,35,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665035
665040,665,40,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665040
665045,665,45,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665045
665050,665,50,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665050
665055,665,55,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665055
665060,665,60,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665060
665065,665,65,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665065
665070,665,70,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665070
665075,665,75,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665075
665080,665,80,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665080
665085,665,85,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665085
665090,665,90,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665090
665095,665,95,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665095
665100,665,100,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665100
665105,665,105,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665105
665110,665,110,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665110
665115,665,115,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665115
665120,665,120,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665120
665125,665,125,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665125
665130,665,130,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665130
665135,665,135,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665135
665140,665,140,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665140
665145,665,145,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665145
665150,665,150,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665150
665155,665,155,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665155
665160,665,160,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665160
665165,665,165,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665165
665170,665,170,segment-6771922013310347577_4249_290_4269_290_with_camera_labels.tfrecord,training/semseg/0665170
666024,666,24,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666024
666029,666,29,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666029
666034,666,34,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666034
666039,666,39,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666039
666044,666,44,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666044
666049,666,49,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666049
666054,666,54,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666054
666059,666,59,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666059
666064,666,64,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666064
666069,666,69,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666069
666124,666,124,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666124
666129,666,129,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666129
666134,666,134,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666134
666139,666,139,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666139
666144,666,144,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666144
666149,666,149,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666149
666154,666,154,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666154
666159,666,159,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666159
666164,666,164,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666164
666169,666,169,segment-6791933003490312185_2607_000_2627_000_with_camera_labels.tfrecord,training/semseg/0666169
667024,667,24,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667024
667029,667,29,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667029
667034,667,34,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667034
667039,667,39,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667039
667044,667,44,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667044
667049,667,49,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667049
667054,667,54,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667054
667059,667,59,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667059
667064,667,64,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667064
667069,667,69,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667069
667074,667,74,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667074
667079,667,79,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667079
667084,667,84,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667084
667089,667,89,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667089
667094,667,94,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667094
667099,667,99,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667099
667104,667,104,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667104
667109,667,109,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667109
667114,667,114,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667114
667119,667,119,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667119
667124,667,124,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667124
667129,667,129,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667129
667134,667,134,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667134
667139,667,139,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667139
667144,667,144,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667144
667149,667,149,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667149
667154,667,154,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667154
667159,667,159,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667159
667164,667,164,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667164
667169,667,169,segment-6792191642931213648_1522_000_1542_000_with_camera_labels.tfrecord,training/semseg/0667169
668025,668,25,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668025
668030,668,30,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668030
668035,668,35,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668035
668040,668,40,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668040
668045,668,45,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668045
668050,668,50,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668050
668055,668,55,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668055
668060,668,60,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668060
668065,668,65,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668065
668070,668,70,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668070
668075,668,75,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668075
668080,668,80,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668080
668085,668,85,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668085
668090,668,90,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668090
668095,668,95,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668095
668100,668,100,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668100
668105,668,105,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668105
668110,668,110,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668110
668115,668,115,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668115
668120,668,120,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668120
668125,668,125,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668125
668130,668,130,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668130
668135,668,135,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668135
668140,668,140,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668140
668144,668,144,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668144
668145,668,145,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668145
668149,668,149,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668149
668150,668,150,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668150
668154,668,154,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668154
668155,668,155,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668155
668159,668,159,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668159
668160,668,160,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668160
668164,668,164,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668164
668165,668,165,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668165
668169,668,169,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668169
668170,668,170,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668170
668174,668,174,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668174
668179,668,179,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668179
668184,668,184,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668184
668189,668,189,segment-6799055159715949496_2503_000_2523_000_with_camera_labels.tfrecord,training/semseg/0668189
669023,669,23,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669023
669028,669,28,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669028
669033,669,33,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669033
669038,669,38,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669038
669043,669,43,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669043
669048,669,48,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669048
669053,669,53,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669053
669058,669,58,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669058
669063,669,63,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669063
669068,669,68,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669068
669073,669,73,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669073
669077,669,77,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669077
669082,669,82,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669082
669087,669,87,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669087
669092,669,92,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669092
669097,669,97,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669097
669102,669,102,segment-6813611334239274394_535_000_555_000_with_camera_labels.tfrecord,training/semseg/0669102
